Index_ID,Text_Chunk
194,"appearing in the configuration to inactive.
All of the parts, part assemblies, components, and part sets organized in the active configuration are
isolated in the modeling window.
All of the parts, part assemblies, components, and part sets not associated with the active configuration
become inactive and their display is turned off in the modeling window.
Inactive components are set to do not export.
Set part assembly to inactive.
Removes all nested parts and owned components from the modeling window."
195,"Sets all owned components to do not export.
Set part to inactive.
Removes the part and its owned components from the modeling window.
Sets all owned components to do not export.
Create and Organize Part Sets from PDM Variants
1. In the Part Browser, Part Set view, right-click on a part set entity (if available) or in the white space and select
Create Variants from the context menu.
2. In the Confirm Create Variants dialog, click Yes.
The created part sets are nested under a Variants Part Set."
196,Note:  Part sets are recreated on each invoke of the Create Variants operation.
197,"3/28/23, 12:06 AM
Manage Configurations
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/configuration_manage_t.htm#reference_msf_xjj_t2b
7/7
Figure 6.
PDM Variant Conditions
PDM Variant Conditions are utilized in PDM systems, such as Teamcenter, to mark similar parts
in BOMs that may contain multiple variants, such as an automotive BIW.
Attributes supported in the Part Browser via BOM Import and user editing via the Entity Editor include:
PDM Variant
Condition"
198,"PDM Variant
Condition
If non-empty, the part is used as a variant in one or more part configurations.
PDM Variant Scope
Along with the Variant Condition attribute, it describes which part
configurations the part belongs to as a variant.
Part sets are created per PDM Variant Condition attribute found in the global part assembly/part hierarchy. The
operation can be invoked at model, part assembly, or part level.
You can organize part sets from PDM Variants in any view of the Part Browser."
199,"3/28/23, 12:06 AM
Manage Part Revisions
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_revision_manage_t.htm#task_h12_ybd_vfb
1/4
2022.2
Manage Part Revisions
Manage, control and update Major, Study and Library Part revisions using the Part Library.
About Part Library and Revisions
The Part Library is an integral part of data management and revision control within the Part
Browser.
Part Library"
200,"Browser.
Part Library
By default, a Part Library is generated when the Part Browser is enabled. There are two modes:
Unmanaged
Local file management
Managed
Uses the Part Library
The default Part Library is located at <user home>\AltairLibraries\2022.2.
The Part Library serves as a centralized library of HyperMesh parts, which in turn facilitates the collaboration
between simulation teams both locally and abroad.
You must be connected to a Part Library to access all Part Library related options."
201,"Parts without a UID cannot be saved to the Library. Considering this, the UID field in the Save Representation dialog
is user editable.
Revisions
In the Part Browser, the Revision column displays the Major revision, Study revision, and Library Part revision. All of
the appropriate workflows have entry or access points to the part library, enabling quick and easy access to previous
revisions or simply generating new revisions.
Major Revision"
202,"Major Revision
Depicts a change or set of changes that have been finalized and released for
further review. In most cases the Major Revision is mapped to the PDM
Revision, but you can modify it.
Study Revision
Created locally to track experimental changes or prototyping changes that
may or may not be published. The purpose of the Study Revision is to manage
design and prototype exploratory concepts. You can modify the Study
Revision."
203,"3/28/23, 12:06 AM
Manage Part Revisions
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_revision_manage_t.htm#task_h12_ybd_vfb
2/4
Library Part
Revision
Locally, published revision within the Part Library. You cannot modify the
Library Part Revision. The library revision is incremented each time you save a
part representation.
You can review and edit a part's Major Revision, Study Revision, and Library Part Revision in Entity Editor."
204,"Figure 1. Revisions for the LeftOuter_A_000435_Safety.c01 Part.
Major Revision = A (mapped to the PDM revision, user editable), Study Revision = 1 (can be any letter or numerical value, user editable),
Library Part Revision = 1 (library version, not editable)
Register and Connect Libraries
Register and connect to new libraries of your choice."
205,"3/28/23, 12:06 AM
Manage Part Revisions
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_revision_manage_t.htm#task_h12_ybd_vfb
3/4
A default Part Library is generated when the Part Browser is enabled, and is located at <user
home>\AltairLibraries\2022.2.
1. In the Part Browser, right-click and select Library  > (and then) Libraries from the context menu.
The Libraries dialog opens.
2. Register new library.
a. Click +.
b. Select Library type.
Local"
206,"a. Click +.
b. Select Library type.
Local
Shared (see PostGres installation for a shared Library)
c. Enter Library host/port.
If you are working with a shared Library, enter a Library port.
d. Enter a Library Name and Library Path.
e. Click Add.
3. Disconnect currently connected library.
Before you can connect to a new library, you must disconnect from the currently connected library.
a. Select the currently connected library.
b. Click Disconnect.
4. Connect library.
a. Select a disconnected library."
207,"a. Select a disconnected library.
b. Click Connect."
208,"3/28/23, 12:06 AM
Manage Part Revisions
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_revision_manage_t.htm#task_h12_ybd_vfb
4/4
Figure 2.
Sync Library Revisions
Sync the in-session version with the latest, available version in the Part Library.
If the version available in the current session is out of sync with the Library reversion, use Sync to update the session
version with the Part Library version."
209,"version with the Part Library version.
Before you can sync library revisions, you must Register and Connect Libraries.
In the Part Browser, right-click on a part/part assembly and select Library  > (and then) Sync from the context menu.
Edit Study Revisions
Study Revisions are a way to explore design space, and can be promoted to a Major Revision as
required.
Assign and edit Study Revisions in the Entity Editor.
1. In the Part Browser, select a part/part assembly."
210,"2. In the Entity Editor, edit the Study Revisions field."
211,"3/28/23, 12:07 AM
Match Parts
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/group_parts_t.htm
1/2
2022.2
Match Parts
Automatically group selected parts into part sets based on comparison method and criteria
selected.
1. From the Assembly ribbon, click the Match tool.
Figure 1.
A guide bar will display with the active selector set to Parts.
2. Select the necessary parts in the graphics area or through the Advanced selection dialog."
212,"3. Optional: Select the comparison method. The default is shapeAI.
4. Optional: Select the Choose reference checkbox and select the parts that will act as a reference for
comparison. You can select more than one reference part.
5. Optional: Set options as necessary by clicking 
 on the guide bar."
213,"3/28/23, 12:07 AM
Match Parts
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/group_parts_t.htm
2/2
6. Click Match on the guide bar.
A progress bar initializes in the status bar. A part set is created for each group of parts that match each other.
The top level part set is created using a combination of comparison method and criteria, and is prefixed with
""Grouped_."" Nested part sets are created for each part having similar or matching parts, with a prefix of
""Matched_."""
214,"""Matched_.""
Figure 2.
Note:  Match also supports comparisons based on part name and metadata. You can group parts based
on complex queries using name, metadata, or a combination of both. Partset name can be specified before
creation and these queries can be saved and shared in a configuration file."
215,"3/27/23, 11:38 PM
Open the Connector Browser
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/connector_browser_open_unity_r.htm
1/3
2022
Open the Connector Browser
Use the Connector Browser to view and modify connectors in the current model.
To open the Connector Browser, first navigate to the Connectors ribbon, then click the Connectors tool.
The Connector Browser consists of:"
216,"The Connector Browser consists of:
The Link Entity Browser – located in the left pane of the split tab, it displays information about all of the linked
entities in the model and Connectors groups.
Figure 1."
217,"3/27/23, 11:38 PM
Open the Connector Browser
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/connector_browser_open_unity_r.htm
2/3
The All Tab – displays a table of contents tree view of all the connections the model contains. HyperWorks
organizes and displays the connectors in different folders based on their respective realization type. The
names of the folders are obtained from the FE configuration names that are specified for respective solvers in
the feconfig.cfg file."
218,"the feconfig.cfg file.
Figure 2.
Use the Connector Browser to:
Add Links
Remove links
Update links
Find Connectors from Parts or Links
Find Connectors from Realizations
Find Links from Connectors"
219,"3/27/23, 11:38 PM
Open the Connector Browser
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/connector_browser_open_unity_r.htm
3/3
If you double-click an entity in the entity list, that entity and all of its associations will display in the Connector
Browser. For example, in the image below, if you double-click on a fastener (1), the Fastener tab will display all of the
entity's associations (2).
Figure 3."
220,"entity's associations (2).
Figure 3.
The actions performed in the Connector Browser, such as selecting, highlighting, showing, or hiding supported
entities, are reflected in the modeling window.
The browser and the HyperMesh database synchronize with each other to ensure that all the changes made to the
connector or the supported entities information in the database are reflected correctly in the browser at all times."
221,"The browser can be configured to only display the information you wish to see. The current configuration is always
saved, so that when the browser is opened in the future it will contain the same configuration as the last time that it
was used."
222,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
1/13
2022.2
Open the Part Browser
Use the Part Browser to create, organize and manage the CAE part structure/hierarchy.
From the Assembly ribbon, click the Parts tool.
Figure 1.
The Part Browser opens.
By default, the following attributes are listed as columns."
223,"Add or remove columns by right-clicking on a column and checking/unchecking the appropriate attribute.
Entity
List of the Model, Part Assemblies, Parts and Components. By default the
browser is displayed in Hierarchical View.
Color
Displays the Component and Part entity colors.
UID
Displays the Part Assembly and Part Unique IDs.
Revision
Displays the Major revision, Study revision, and Library Part revision.
Representation
Displays the in-session/loaded representation.
Active"
224,"Active
Displays the Part entity active status.
For a full description of usage, refer to Manage Configurations.
CID
Displays the entity specific Component ID’s. At the Part level it displays IDs for
owned components. At Component level it shows the ID of components.
PID
Displays the entity specific Property ID’s. At the Part level it displays IDs for
referenced properties. At Component level it shows the ID of the referenced
property.
MID"
225,"property.
MID
Displays the entity specific Material ID’s. At the Part level it displays IDs for
referenced materials. At Component level it shows the ID of the referenced
material.
Material
Displays the material name.
Thickness
Displays the entity specific thickness. At the Part level it displays the
thicknesses of the referenced properties. At Component level it shows the"
226,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
2/13
thickness of the referenced property.
PDM metadata captured upon the importation of a BOM via the Import dialog will also be listed as columns.
PDM PID
PDM Property ID metadata.
PDM MID
PDM Material ID metadata.
PDM Material
PDM Material name metadata.
PDM Thickness
PDM Thickness metadata.
PDM MeshFlag"
227,"PDM Thickness metadata.
PDM MeshFlag
PDM Mesh metadata (not case sensitive).
PDM Variant
Condition
If non-empty, displays the part that is used as a variant in one or multiple part
configurations. It is user editable in the Entity Editor.
PDM Variant Scope
Along with the Variant Condition attribute, displays which part configurations
the part belongs to as a variant. It is user editable in the Entity Editor.
View Modes"
228,"View Modes
Access different views to create and organize parts, and subsystem sets and configurations.
At the top of the Part Browser and Subsystem Browser, you can access different views used to create and organize
parts, and subsystem sets and configurations.
Figure 2.
1. Entity View. Displays a single view in the browser for parts or subsystems.
2. Set View. Splits the browser into two views: Entity View and Set View. In the Set View you can create, organize
and manage part and subsystem sets."
229,"and manage part and subsystem sets.
3. Configuration View. Splits the browser into three vertical views: Configuration, Set and Entity View. In the
Configuration view you can create, organize and manage configurations.
4. Configuration View, Split Left. Splits the browser into three views: Configuration, Set and Entity View. In the
Configuration view you can create, organize and manage part configurations and subsystem configurations.
Part View Modes"
230,"Part View Modes
In Part view, you can change the display of entities in the browser using the predefined browser views.
Figure 3."
231,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
3/13
1. Hierarchical Part View. Displays all entities, including components, in a hierarchical view.
Figure 4.
2. Flat Part View. Displays all entities, with the exception of components, in a flat list. Part Assemblies and Parts
are logically grouped into their own collectors.
Figure 5."
232,"Figure 5.
For example, in Flat Part View, you can use the Query Builder to isolate part entities. In the example BOM
shown above, setting the entity type filter to Part results in the following view.
Figure 6.
Entity Editor
Edit part and component attributes in the Entity Editor.
Edits can be made for a single part or component or multiple parts and components. If a component is selected, the
Entity Editor displays component specific attributes."
233,"The attributes available in the Entity Editor vary based on the entity type selected.
Part/Part Assembly
General Data
Displays attributes that are unique to the part or assembly, including
part/assembly name, Unique ID (UID), color, and include file, and Revision
data."
234,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
4/13
Parts and part assemblies require a unique name and a unique identifier
(UID), both of which can contain alphanumeric characters. The UID is an
optional field that is utilized in part representation management and import
model entity management. For example, when merging a component with a"
235,"part (module), the two entities will be matched using the UID if it exists. If a
UID does not exist, merging will be based on the part name.
Representations
Data
Displays attributes that are specific to a part representation, such as
representation name, file location, property ID, material ID/name, and
thickness. These attributes are non-editable at the part level.
Position Data
Displays the 4 x 3 transformation matrix of a part, namely its translation,"
236,"rotation, and scaling. These attributes are non-editable.
Library Data
Displays the Major, Study, and Library revisions of the representations. The
comment saved along with the representation is displayed here.
PDM Data
Displays PDM attributes that were parsed as metadata during the BOM
importation, such as PDM ID, PDM Revision, PDM Variant Condition and PDM
Variant Scope. This information, namely the PDM PID, PDM MID, PDM
Material and PDM Thickness, is used to generate the initial component,"
237,"property, and material cards upon creation of the common representation.
These attributes can be used to cross-reference common and discipline
specific mesh representation attributes.
Part Set
General Data
Displays attributes that are unique to the part set, including part/assembly
name and ID.
Part Assemblies /
Parts Data
Displays the number of parts organized into the selected part set.
Click the Part Assemblies/Part field to select parts and part assemblies to"
238,"organize into the selected part set. Select entities in the Select Part
Assemblies/Parts dialog, or from the graphics area when the Parts selector is
enabled.
Part Sets Data
Displays the number part sets organized into the selected part set.
Click the Part Sets field to select part sets to organize into the selected part
set. Select entities in the Select Part Sets dialog, or from the graphics area
when the Partsets selector is enabled.
Configuration
General Data"
239,"Configuration
General Data
Displays attributes that are unique to the configuration, including name, and
ID.
Parts Assemblies /
Parts Data
Displays the number of parts organized into the selected configuration.
Click the Part Assemblies/Part field to select parts and part assemblies to
organize into the selected configuration. Select entities in the Select Part"
240,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
5/13
Assemblies/Parts dialog, or from the graphics area when the Parts selector is
enabled.
Configurations Data
Displays the number of configurations organized into the selected
configuration.
Click the Configurations field to select other configurations to organize into"
241,"the selected configuration. Select entities in the Select Configurations dialog,
or from the graphics area when the Configurations selector is enabled.
Part Sets Data
Displays the number part sets organized into the selected configuration.
Click the Part Sets field to select part sets to organize into the selected
configuration. Select entities in the Select Part Sets dialog, or from the
graphics area when the Partsets selector is enabled.
Active"
242,"Active
Indicates the active/inactive state of the selected configuration. This attribute
is non-editable. To activate a configuration, enable the configuration’s
associated checkbox in the Active column of the Configuration view.
Workflow Batch
The Part Browser can be used to batch the model build workflow.
Model Build Workflow
The model build workflow includes the following:
Importing BOM files (PLMXML, UDMXML or CAD BOM)
Creating multiple representations"
243,"Creating multiple representations
Exporting UDMXML, delta PLMXML files, or Vizmockup PLMXML files (for PDTek use cases)
Saving the monolithic HyperMesh binary on export
Saving the representations to the connected part library
Syncing metadata on export BOM
Create the Batch File
In this task you will create the model build batch file."
244,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
6/13
1. Using any text editor, copy the following content into the text editor and name it, Model_build.bat.
REM Altair HyperMesh v2020
REM Copyright (C)1990-2018 - Altair Engineering, Inc. All Rights Reserved.
REM Contains trade secrets of Altair Engineering, Inc. Copyright notice does not imply publication."
245,"REM Decompilation or disassembly of this software is strictly prohibited.
CLS
@ECHO OFF
pushd %~dp0
set curr_dir=%~dp0
REM Set below 4 Variables
set ALTAIR_LICENSE_PATH=<License_File_Path>
set input_plxml=""%curr_dir%input_plmxml.xml""
set output_plmxml=""%curr_dir%output_plmxml.xml"" 
set rep_create={{Crash 5mm} {Crash 10mm}}
set Install_Path=C:\Program Files\Altair\2020.0\hwdesktop\hm
REM Do not change below this line
set Log_File_name=log_%RANDOM%.log
set log_file_path=""%curr_dir%%Log_File_name%"""
246,"set log_file_path=""%curr_dir%%Log_File_name%""
set batch_exe_path=""%Install_Path%\hwdesktop\hm\bin\win64\hmbatch.exe""
set batch_tcl_path=""%Install_Path%\hwdesktop\hm\scripts\br\views\modules\batch\script.tcl""
ECHO .
ECHO       
##################################################
##################################################
ECHO       #                                                                                                    #"
247,"ECHO       #                            Altair HyperMesh v2019                                                  #
#
ECHO       # Copyright (C)1990-2018 - Altair Engineering, Inc. All Rights Reserved.                            #
ECHO       # Contains trade secrets of Altair Engineering, Inc. Copyright notice does not imply publication.  #
ECHO       # Decompilation or disassembly of this software is strictly prohibited.                              #"
248,"ECHO       #                                                                                                    #
ECHO       
#################################################
#################################################
%batch_exe_path% -tcl %batch_tcl_path% %input_plxml% -blSaveMonolithic 1 -
blSaveToLibrary 0 -blSyncMetadataToPDM 0  -createRepresentations %rep_create% -
exportFile %output_plmxml% -fileType UDMXML -logFile %log_file_path%"
249,"2. On the line that reads, set ALTAIR_LICENSE_PATH=<License_File_Path> , type in the appropriate license path.
3. On the line that reads, set input_plxml=""%curr_dir%input_plmxml.xml"" , type in the appropriate BOM file
(PLMXML file) name and path.
4. On the line that reads, set output_plmxml=""%curr_dir%output_plmxml.xml"" , type in the appropriate output
PLMXML name and path.
5. On the line that reads, set rep_create={{Crash 5mm} {Crash 10mm}} , specify the representations to create."
250,"6. On the line that reads, set Install_Path=C:\Program Files\Altair\2019.0\hwdesktop\hm , point to the
HyperMesh install path.
Note:  Only HyperMesh 2019 and later is supported. For version 2020 onward, the directory structure is
changed for hmbatch.exe."
251,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
7/13
7. Save the batch file.
8. Run the batch file from the command prompt.
Note:  After the batch file is executed, it will start HyperMesh in batch mode and create the
representations as specified. You will not see the GUI during this process.
Solver Specific Details
Abaqus"
252,"Solver Specific Details
Abaqus
The complete set-up of Abaqus parts and instances format input files is supported.
Primary use cases:
1. Import of a CAD geometry
2. Import of an Abaqus parts and instances format input file
Import of a CAD Geometry
Preference setting
Upon opening HyperWorks, you can set the user profile to Abaqus Standard2D/Standard3D/Explicit via File  >
(and then) Solver Interface. Further, click Preferences in the File menu and check the Part ID Management
option, as shown below."
253,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
8/13
Figure 7.
In classic HyperWorks, the same preference option is available from the Tools pull-down menu when the user
profile is set to Abaqus.
Importing the CAD geometry and viewing in Part Browser
Upon importing the CAD geometry with the Part ID Management preference setting checked, you can open"
254,"the Part Browser to view the part and instance hierarchy.
Figure 8."
255,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
9/13
Any instanced part from the CAD geometry is recognized as an Abaqus instanced part. The Part Browser is
available in classic HyperWorks via View  > (and then) Browsers  > (and then) HyperMesh  > (and then) Part.
Meshing Abaqus parts and instance format geometry"
256,"Meshing Abaqus parts and instance format geometry
Meshing parts individually is always recommended. When there are multiple instances of the same part, it is
crucial to mesh the first instance of the part and synchronize the mesh to other parts. It is always important to
ensure that the part geometry that is meshed has the mesh stored in its original component.
Figure 9.
Once the first instance of a part is meshed, a right-click option to synchronize the mesh with other instances"
257,of the same part is available in the Part Browser.
258,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
10/13
Figure 10.
In HyperWorks classic, mesh generation should be used with “Elements to Surf/Solid Comp”.
Material
Materials can be created in the Model Browser.
Part content (Property, Sets, Surfaces, System, and so on)
A double-click on any instance in the Part Browser will take it to an isolated part edit mode. Here, you can set"
259,"up all the part content, such as a property with a material orientation system, sets, and surfaces that can be
contained within a part. If the part has multiple instances in the model assembly, upon exiting the part edit
mode, the changes and additions are automatically synchronized with other instances of the same part.
It is only in this location that any part related content mentioned above can be added in HyperWorks. A right-"
260,"click on the part in this mode will allow the creation of a property and other part contained entities. Switching
back to a hierarchical part view or flat part view will automatically synchronize the changes with other
instances of the same part."
261,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
11/13
Figure 11.
If a part needs to split from other instances, a right-click on the part in the Part Browser will allow you to break
the part from other instances.
Assembly and Root model content
A right-click on Model allows a selection option to make the root model current. With the root model set as"
262,"current, any surface, set, contact/tie, boundary conditions created using the Model Browser, panel, or any
specific workflow tools like the Contact Browser creates entities in Assembly (outside of instances) or at root
model (outside of Assembly) where it is relevant for the entity to remain.
Analysis setup
All the analysis conditions are a part of model level data (after *END ASSEMBLY). The corresponding model is"
263,"set as current. Further, loads and boundary conditions can be created through panels with a load collector
created for their use in the Model Browser. The Contact Browser is available to set up contact/tie between
mating parts or components. Tie constraints created using the Contact Browser ensure that the keyword is
placed at the Assembly level, as per the solver requirement. The analysis step can be defined using the"
264,"loadstep manager. All these entities can also be created through the Model Browser or Solver Browser.
Similarly, all other entities, such as output blocks and group entities like control cards, model change, contact
interference, and so on can be created in the Model Browser or Solver Browser and can be appropriately
chosen for a defined loadstep.
Export
Exporting a solver input file with Parts and Instances format requires activating a checkbox in the solver
export options, as shown below."
265,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
12/13
Figure 12.
If the Parts and Instances option is not turned on for export, HyperMesh will export a flat format Abaqus input
file. Additionally, you have an option to push each part to a separate include file while exporting.
Import of an Abaqus parts and instances format input file"
266,"Unlike CAD geometry, an Abaqus parts and instances format input file can be directly imported using the solver
import options. There is no need to turn on the Part ID management. Further set-up of any analysis conditions can
be defined using the options discussed above.
Limitations and Restrictions
Entities defined at the instance level are not supported.
Does not support the creation or export of new include files. Include files from the imported input file are
preserved and cannot be modified."
267,"3/28/23, 12:01 AM
Open the Part Browser
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_browser_open_t.htm#part_browser_open_t
13/13
Analysis set-up is restricted to the following:
Entities such as sets and surfaces cannot be created or edited in an instance. The same entities can be
created at the assembly or part level.
It is highly recommended not to use panels for any set-up except for loads and boundary conditions."
268,"3/28/23, 12:01 AM
Organize Part Assemblies and Parts
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_assemblies_and_parts_organize_t.htm
1/2
2022.2
Organize Part Assemblies and Parts
Organize part assemblies, parts, and components in your model.
Entity organization rules are as follows:
The Model is the root of the hierarchy in the browser. It represents the contents of the HyperMesh binary file
and can contain part assemblies, parts, and components."
269,"A part assembly can contain part assemblies and parts.
A part can only contain components.
Reorganize part assemblies, parts, and components in the Part Browser.
1. From the Part Browser, left-click on an entity and drag and drop it to a new location.
In Figure 1, Component B is being reorganized into Part B.
Figure 1.
Reorganize parts and components using the Organize tool.
1. From the Assembly ribbon, click the Organize tool.
Figure 2."
270,"Figure 2.
2. Use the first selector on the guide bar to pick the parts or components to move.
3. Use the second selector to pick a destination collector.
4. Click 
 to save your changes and remain in the tool or click 
 to save your changes and exit the tool."
271,"3/28/23, 12:01 AM
Organize Part Assemblies and Parts
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_assemblies_and_parts_organize_t.htm
2/2
Reorganize components into a new part using the Organize panel.
1. From the Tool page, click the Organize panel, Parts subpanel.
2. Use the comps selector to select the component(s) to move.
3. In the dest part field, select the part to move the selected components into.
4. Click move."
272,"3/28/23, 12:06 AM
PDM Live Connection
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/pdm_live_connection_r.htm#pdm_live_connection_r
1/3
2022.2
PDM Live Connection
Using PDM live connection, on-demand downloading of datasets from external PDM systems
such as Teamcenter is possible
In the traditional model build and assembly workflow, you were forced to download an entire BOM along with its"
273,"CAD/FE representations. With PDM live connections, you are able to just download what you need while maintaining
the entire BOM view.
Note:  Currently, only the Teamcenter repository is supported.
Register a PDM Repository
In order to use PDM live functionality, you need to register a Teamcenter repository first.
1. Go to File  > (and then) Import  > (and then) BOM  > (and then) Remote.
Figure 1.
The Explore dialog opens.
2. Click Manage Repositories to add a new repository.
3. Select the registry type."
274,"3. Select the registry type.
4. Click Register.
5. Enter the repository details in the Value column.
6. Click Apply."
275,"3/28/23, 12:06 AM
PDM Live Connection
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/pdm_live_connection_r.htm#pdm_live_connection_r
2/3
7. Optional: To make any changes, click Reset to clear your information or Discard to cancel and hide the
Repository Details panel.
8. Click OK to register your repository.
Download a BOM Only
Downloading a BOM from Teamcenter is enhanced to offer two types of downloads.
Download an entire BOM with all associated datasets."
276,"Download just the BOM. This will not download any associated datasets and is controlled by an option in the
Explore dialogue.
1. Go to File  > (and then) Import  > (and then) BOM  > (and then) Remote.
Figure 2.
The Explore dialog opens.
2. Click the Teamcenter repository or add a new one.
3. Click Login.
4. Select the type of item to search for.
5. Enter text to search for in the Query field and select which attribute to search for from the By list."
277,"The items displayed in the Type field as well as the attributes in the By list are configurable and can be
modified based on a particular Teamcenter installation or individual search needs. Default values are provided
in the pdmsysconfig.xml file located on each HyperWorks client in the
%USER_PROFILE%\.Altair\hwe\pdmconnector\config folder. Contact your Altair account manager for more
details on configuration.
6. Select the Latest only option to retrieve only the latest version of items found by the query."
278,"7. Click Simple query.
Items matching the query criteria are returned."
279,"3/28/23, 12:06 AM
PDM Live Connection
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/pdm_live_connection_r.htm#pdm_live_connection_r
3/3
8. Select the desired item(s) or file(s) to review its properties
You can browse the item structure and view individual files associated to item revisions by expanding or
collapsing items in the tree or by selecting Expand all from the context menu."
280,"You can also view additional properties of the selected item revision by selecting More Properties from the
context menu.
9. Select a temporary folder to retrieve the files in the Select output directory field.
Selecting an item revision results in all files associated with the selected item revision and all files associated
with the selected item's children being retrieved. You can retrieve only specific file types by choosing from the"
281,"list in the Download file types field. Selecting individual files results in those files being retrieved.
10. Uncheck the Download datasets option.
This ensures only the BOM gets downloaded.
11. Click Open.
Just the PLMXML BOM file is downloaded.
Load the Representations from PDM
Once the BOM is downloaded, you can load the available representations from the PDM system directly.
1. After loading the BOM, right-click on the top-level assembly in the Part Browser and select Representations  >"
282,"(and then) Load  > (and then) From PDM.
The Change Representation dialogue opens with the PDM tab.
2. Select the representation to load and click OK.
It will download the representation from PDM system and load it in session.
Upload the Representations to PDM
The representations can be uploaded back to the PDM system via the Save Representation option where you must
select Save to PDM. It is also possible to upload the representations while sending the parts to Batchmesher."
283,"Selecting Save to PDM in the Create Representations dialogue uploads the created representations back to the PDM
system after completion of the Batchmesher process.
Note:  In order to access the newly uploaded representation in the current session from Load Representations,
you have to re-download the BOM."
284,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
1/11
2022
Point Realization Methods
Overview of the point connector realization process and methods.
The following flow chart outlines a four-stage process used to select the best routine for point realizations.
Figure 1."
285,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
2/11
1. Under the Connectivity heading, select the realization type.
mesh independent
Use for realizations that do not need mesh changes for the body of the realization, and the connection
is primarily defined via a solver-specific card or 0D elements, such as CWELDs for Nastran or ACM for
OptiStruct."
286,"OptiStruct.
During the realization, the solver-specific connection is created. For example, for the Nastran CWELD of
ELEMID option, the shells which are in contact are observed and defined in the CWELD card.
mesh dependent
Use for all other cases.
2. If mesh dependent is selected, you must decided whether to adjust the mesh or the realization.
adjust mesh
Projection is done in a perpendicular way, and the mesh must be adapted to the projection points.
adjust realizations"
287,"adjust realizations
The mesh will not be modified, at the expense of non-normal or incomplete realizations. Many
realization types are defined with head elements attached to body elements. In the case of these
realization types, the head elements realize the connection without modifying the mesh. Then the body
element is still created in a normal direction."
